Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Common Name	Species Code	Confidence
309	Spectrogram 1	1	1635.000000000	1638.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1635.0000	Blue Grosbeak	blugrb1	0.0169
310	Waveform 1	1	1635.000000000	1638.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1635.0000	Common Yellowthroat	comyel	0.0145
310	Spectrogram 1	1	1635.000000000	1638.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1635.0000	Common Yellowthroat	comyel	0.0145
311	Waveform 1	1	1641.000000000	1644.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1641.0000	Blue Grosbeak	blugrb1	0.0142
311	Spectrogram 1	1	1641.000000000	1644.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1641.0000	Blue Grosbeak	blugrb1	0.0142
312	Waveform 1	1	1659.000000000	1662.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1659.0000	Field Sparrow	fiespa	0.0102
312	Spectrogram 1	1	1659.000000000	1662.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1659.0000	Field Sparrow	fiespa	0.0102
313	Waveform 1	1	1752.000000000	1755.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1752.0000	Common Yellowthroat	comyel	0.0125
313	Spectrogram 1	1	1752.000000000	1755.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1752.0000	Common Yellowthroat	comyel	0.0125
314	Waveform 1	1	1824.000000000	1827.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1824.0000	Upland Sandpiper	uplsan	0.0181
314	Spectrogram 1	1	1824.000000000	1827.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1824.0000	Upland Sandpiper	uplsan	0.0181
315	Waveform 1	1	1854.000000000	1857.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1854.0000	Field Sparrow	fiespa	0.0127
315	Spectrogram 1	1	1854.000000000	1857.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	1854.0000	Field Sparrow	fiespa	0.0127
316	Waveform 1	1	2025.000000000	2028.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2025.0000	Common Yellowthroat	comyel	0.0176
316	Spectrogram 1	1	2025.000000000	2028.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2025.0000	Common Yellowthroat	comyel	0.0176
317	Waveform 1	1	2034.000000000	2037.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2034.0000	Common Yellowthroat	comyel	0.0196
317	Spectrogram 1	1	2034.000000000	2037.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2034.0000	Common Yellowthroat	comyel	0.0196
318	Waveform 1	1	2073.000000000	2076.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2073.0000	Blue Grosbeak	blugrb1	0.0112
318	Spectrogram 1	1	2073.000000000	2076.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2073.0000	Blue Grosbeak	blugrb1	0.0112
319	Waveform 1	1	2088.000000000	2091.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2088.0000	Common Yellowthroat	comyel	0.0118
319	Spectrogram 1	1	2088.000000000	2091.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2088.0000	Common Yellowthroat	comyel	0.0118
320	Waveform 1	1	2091.000000000	2094.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2091.0000	Common Yellowthroat	comyel	0.0124
320	Spectrogram 1	1	2091.000000000	2094.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2091.0000	Common Yellowthroat	comyel	0.0124
321	Waveform 1	1	2220.000000000	2223.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2220.0000	Blue Grosbeak	blugrb1	0.0201
321	Spectrogram 1	1	2220.000000000	2223.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2220.0000	Blue Grosbeak	blugrb1	0.0201
322	Waveform 1	1	2223.000000000	2226.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2223.0000	Blue Grosbeak	blugrb1	0.0149
322	Spectrogram 1	1	2223.000000000	2226.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2223.0000	Blue Grosbeak	blugrb1	0.0149
323	Waveform 1	1	2223.000000000	2226.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2223.0000	Upland Sandpiper	uplsan	0.0100
323	Spectrogram 1	1	2223.000000000	2226.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2223.0000	Upland Sandpiper	uplsan	0.0100
324	Waveform 1	1	2226.000000000	2229.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2226.0000	Blue Grosbeak	blugrb1	0.0129
324	Spectrogram 1	1	2226.000000000	2229.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2226.0000	Blue Grosbeak	blugrb1	0.0129
325	Waveform 1	1	2235.000000000	2238.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2235.0000	Blue Grosbeak	blugrb1	0.0118
325	Spectrogram 1	1	2235.000000000	2238.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2235.0000	Blue Grosbeak	blugrb1	0.0118
326	Waveform 1	1	2319.000000000	2322.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2319.0000	Blue Grosbeak	blugrb1	0.0113
326	Spectrogram 1	1	2319.000000000	2322.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2319.0000	Blue Grosbeak	blugrb1	0.0113
327	Waveform 1	1	2334.000000000	2337.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2334.0000	Blue Grosbeak	blugrb1	0.0118
327	Spectrogram 1	1	2334.000000000	2337.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2334.0000	Blue Grosbeak	blugrb1	0.0118
328	Waveform 1	1	2334.000000000	2337.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2334.0000	Horned Lark	horlar	0.0110
328	Spectrogram 1	1	2334.000000000	2337.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2334.0000	Horned Lark	horlar	0.0110
329	Waveform 1	1	2439.000000000	2442.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2439.0000	Blue Grosbeak	blugrb1	0.0149
329	Spectrogram 1	1	2439.000000000	2442.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2439.0000	Blue Grosbeak	blugrb1	0.0149
330	Waveform 1	1	2442.000000000	2445.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2442.0000	Horned Lark	horlar	0.0137
330	Spectrogram 1	1	2442.000000000	2445.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2442.0000	Horned Lark	horlar	0.0137
331	Waveform 1	1	2463.000000000	2466.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2463.0000	Blue Grosbeak	blugrb1	0.0105
331	Spectrogram 1	1	2463.000000000	2466.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2463.0000	Blue Grosbeak	blugrb1	0.0105
332	Waveform 1	1	2508.000000000	2511.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2508.0000	Field Sparrow	fiespa	0.0123
332	Spectrogram 1	1	2508.000000000	2511.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2508.0000	Field Sparrow	fiespa	0.0123
333	Waveform 1	1	2511.000000000	2514.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2511.0000	Blue Grosbeak	blugrb1	0.0163
333	Spectrogram 1	1	2511.000000000	2514.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2511.0000	Blue Grosbeak	blugrb1	0.0163
334	Waveform 1	1	2511.000000000	2514.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2511.0000	Horned Lark	horlar	0.0160
334	Spectrogram 1	1	2511.000000000	2514.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2511.0000	Horned Lark	horlar	0.0160
335	Waveform 1	1	2511.000000000	2514.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2511.0000	Eastern Meadowlark	easmea	0.0104
335	Spectrogram 1	1	2511.000000000	2514.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2511.0000	Eastern Meadowlark	easmea	0.0104
336	Waveform 1	1	2511.000000000	2514.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2511.0000	Upland Sandpiper	uplsan	0.0102
336	Spectrogram 1	1	2511.000000000	2514.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2511.0000	Upland Sandpiper	uplsan	0.0102
337	Waveform 1	1	2514.000000000	2517.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2514.0000	Horned Lark	horlar	0.0156
337	Spectrogram 1	1	2514.000000000	2517.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2514.0000	Horned Lark	horlar	0.0156
338	Waveform 1	1	2523.000000000	2526.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2523.0000	Blue Grosbeak	blugrb1	0.0161
338	Spectrogram 1	1	2523.000000000	2526.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2523.0000	Blue Grosbeak	blugrb1	0.0161
339	Waveform 1	1	2529.000000000	2532.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2529.0000	Blue Grosbeak	blugrb1	0.0118
339	Spectrogram 1	1	2529.000000000	2532.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2529.0000	Blue Grosbeak	blugrb1	0.0118
340	Waveform 1	1	2532.000000000	2535.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2532.0000	Horned Lark	horlar	0.0161
340	Spectrogram 1	1	2532.000000000	2535.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2532.0000	Horned Lark	horlar	0.0161
341	Waveform 1	1	2532.000000000	2535.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2532.0000	Upland Sandpiper	uplsan	0.0111
341	Spectrogram 1	1	2532.000000000	2535.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2532.0000	Upland Sandpiper	uplsan	0.0111
342	Waveform 1	1	2541.000000000	2544.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2541.0000	Blue Grosbeak	blugrb1	0.0217
342	Spectrogram 1	1	2541.000000000	2544.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2541.0000	Blue Grosbeak	blugrb1	0.0217
343	Waveform 1	1	2544.000000000	2547.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2544.0000	Horned Lark	horlar	0.0181
343	Spectrogram 1	1	2544.000000000	2547.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2544.0000	Horned Lark	horlar	0.0181
344	Waveform 1	1	2550.000000000	2553.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2550.0000	Blue Grosbeak	blugrb1	0.0132
344	Spectrogram 1	1	2550.000000000	2553.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2550.0000	Blue Grosbeak	blugrb1	0.0132
345	Waveform 1	1	2550.000000000	2553.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2550.0000	Horned Lark	horlar	0.0129
345	Spectrogram 1	1	2550.000000000	2553.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2550.0000	Horned Lark	horlar	0.0129
346	Waveform 1	1	2556.000000000	2559.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2556.0000	Horned Lark	horlar	0.0477
346	Spectrogram 1	1	2556.000000000	2559.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2556.0000	Horned Lark	horlar	0.0477
347	Waveform 1	1	2556.000000000	2559.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2556.0000	Eastern Meadowlark	easmea	0.0164
347	Spectrogram 1	1	2556.000000000	2559.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2556.0000	Eastern Meadowlark	easmea	0.0164
348	Waveform 1	1	2556.000000000	2559.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2556.0000	Blue Grosbeak	blugrb1	0.0114
348	Spectrogram 1	1	2556.000000000	2559.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2556.0000	Blue Grosbeak	blugrb1	0.0114
349	Waveform 1	1	2616.000000000	2619.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2616.0000	Blue Grosbeak	blugrb1	0.0149
349	Spectrogram 1	1	2616.000000000	2619.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2616.0000	Blue Grosbeak	blugrb1	0.0149
350	Waveform 1	1	2691.000000000	2694.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2691.0000	Blue Grosbeak	blugrb1	0.0127
350	Spectrogram 1	1	2691.000000000	2694.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2691.0000	Blue Grosbeak	blugrb1	0.0127
351	Waveform 1	1	2691.000000000	2694.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2691.0000	Horned Lark	horlar	0.0125
351	Spectrogram 1	1	2691.000000000	2694.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2691.0000	Horned Lark	horlar	0.0125
352	Waveform 1	1	2697.000000000	2700.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2697.0000	Blue Grosbeak	blugrb1	0.0108
352	Spectrogram 1	1	2697.000000000	2700.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2697.0000	Blue Grosbeak	blugrb1	0.0108
353	Waveform 1	1	2703.000000000	2706.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2703.0000	Blue Grosbeak	blugrb1	0.0146
353	Spectrogram 1	1	2703.000000000	2706.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2703.0000	Blue Grosbeak	blugrb1	0.0146
354	Waveform 1	1	2706.000000000	2709.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2706.0000	Blue Grosbeak	blugrb1	0.0139
354	Spectrogram 1	1	2706.000000000	2709.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2706.0000	Blue Grosbeak	blugrb1	0.0139
355	Waveform 1	1	2754.000000000	2757.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2754.0000	Field Sparrow	fiespa	0.0116
355	Spectrogram 1	1	2754.000000000	2757.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2754.0000	Field Sparrow	fiespa	0.0116
356	Waveform 1	1	2763.000000000	2766.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2763.0000	Horned Lark	horlar	0.0128
356	Spectrogram 1	1	2763.000000000	2766.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2763.0000	Horned Lark	horlar	0.0128
357	Waveform 1	1	2766.000000000	2769.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2766.0000	Blue Grosbeak	blugrb1	0.0102
357	Spectrogram 1	1	2766.000000000	2769.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2766.0000	Blue Grosbeak	blugrb1	0.0102
358	Waveform 1	1	2778.000000000	2781.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2778.0000	Horned Lark	horlar	0.0138
358	Spectrogram 1	1	2778.000000000	2781.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2778.0000	Horned Lark	horlar	0.0138
359	Waveform 1	1	2784.000000000	2787.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2784.0000	Horned Lark	horlar	0.0166
359	Spectrogram 1	1	2784.000000000	2787.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2784.0000	Horned Lark	horlar	0.0166
360	Waveform 1	1	2784.000000000	2787.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2784.0000	Blue Grosbeak	blugrb1	0.0116
360	Spectrogram 1	1	2784.000000000	2787.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2784.0000	Blue Grosbeak	blugrb1	0.0116
361	Waveform 1	1	2787.000000000	2790.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2787.0000	Blue Grosbeak	blugrb1	0.0158
361	Spectrogram 1	1	2787.000000000	2790.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2787.0000	Blue Grosbeak	blugrb1	0.0158
362	Waveform 1	1	2787.000000000	2790.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2787.0000	Horned Lark	horlar	0.0151
362	Spectrogram 1	1	2787.000000000	2790.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2787.0000	Horned Lark	horlar	0.0151
363	Waveform 1	1	2790.000000000	2793.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2790.0000	Horned Lark	horlar	0.0165
363	Spectrogram 1	1	2790.000000000	2793.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2790.0000	Horned Lark	horlar	0.0165
364	Waveform 1	1	2790.000000000	2793.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2790.0000	Blue Grosbeak	blugrb1	0.0119
364	Spectrogram 1	1	2790.000000000	2793.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2790.0000	Blue Grosbeak	blugrb1	0.0119
365	Waveform 1	1	2793.000000000	2796.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2793.0000	Blue Grosbeak	blugrb1	0.0149
365	Spectrogram 1	1	2793.000000000	2796.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2793.0000	Blue Grosbeak	blugrb1	0.0149
366	Waveform 1	1	2793.000000000	2796.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2793.0000	Horned Lark	horlar	0.0104
366	Spectrogram 1	1	2793.000000000	2796.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2793.0000	Horned Lark	horlar	0.0104
367	Waveform 1	1	2853.000000000	2856.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2853.0000	Blue Grosbeak	blugrb1	0.0156
367	Spectrogram 1	1	2853.000000000	2856.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2853.0000	Blue Grosbeak	blugrb1	0.0156
368	Waveform 1	1	2853.000000000	2856.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2853.0000	Horned Lark	horlar	0.0114
368	Spectrogram 1	1	2853.000000000	2856.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2853.0000	Horned Lark	horlar	0.0114
369	Waveform 1	1	2856.000000000	2859.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2856.0000	Blue Grosbeak	blugrb1	0.0121
369	Spectrogram 1	1	2856.000000000	2859.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2856.0000	Blue Grosbeak	blugrb1	0.0121
370	Waveform 1	1	2865.000000000	2868.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2865.0000	Blue Grosbeak	blugrb1	0.0120
370	Spectrogram 1	1	2865.000000000	2868.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2865.0000	Blue Grosbeak	blugrb1	0.0120
371	Waveform 1	1	2880.000000000	2883.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2880.0000	Horned Lark	horlar	0.0211
371	Spectrogram 1	1	2880.000000000	2883.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2880.0000	Horned Lark	horlar	0.0211
372	Waveform 1	1	2880.000000000	2883.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2880.0000	Blue Grosbeak	blugrb1	0.0148
372	Spectrogram 1	1	2880.000000000	2883.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2880.0000	Blue Grosbeak	blugrb1	0.0148
373	Waveform 1	1	2943.000000000	2946.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2943.0000	Horned Lark	horlar	0.0135
373	Spectrogram 1	1	2943.000000000	2946.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2943.0000	Horned Lark	horlar	0.0135
374	Waveform 1	1	2943.000000000	2946.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2943.0000	Blue Grosbeak	blugrb1	0.0130
374	Spectrogram 1	1	2943.000000000	2946.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2943.0000	Blue Grosbeak	blugrb1	0.0130
375	Waveform 1	1	2949.000000000	2952.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2949.0000	Blue Grosbeak	blugrb1	0.0155
375	Spectrogram 1	1	2949.000000000	2952.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2949.0000	Blue Grosbeak	blugrb1	0.0155
376	Waveform 1	1	2952.000000000	2955.000000000	0.000	15000.000	D:\AcousticMonitoringData\ELDON6_Data\Week16\ELDON6_20250422_195602.wav	2952.0000	Blue Grosbeak	blugrb1	0.0126
